iter,gen,Params,ESV_Clinical,ESV_Sim,V0_simulation,EDP,EDV,Target_EDV,EF_error,Phys_rmse,Diff,Vol_cost,Strain_cost,V0_cost,ESV_cost,loss_l,loss_c,loss_r
37,1,"[2.8627287823564265, 8.863698251648756, 2.134431274970954, 16.46391725601035, 5.942037359282518, 4.444766585563547, 1.8734601750656537, 1.6136873158236449, 0.6154391602772994, 29.526263515104993, 2.2701948109458114, 18.288915820378286, 8.892930688553212, 3.631738083867374, 2.3664858019053434, 11.41728750232115, 1.8514881542516255, 24.210045351068416, 24.290340919777766, 10.315017629608041, 6.6683915302299495, 4.660169683908282, 1.1780549571454861, 14.618500777623238, 1.5552577679134316, 3.5909184512601, 19.438267393222674, 11.698938877269722, 1.6765344075021937, 4.791976499737326, 2.629810136459552, 3.678492769323654, 0.954472549322618, 7.924339572825672, 13.651024839042062, 1.740887834206858, 3.7878623417570623, 9.683587057344209, 1.9102048307551145, 17.419380250082625, 2.1671250686782497, 26.31444410697759, 24.684721895993693, 9.336588650016655, 9.871724953784875, 6.240384585375937, 2.803230172947203, 4.85558454683248, 0.24721394028391205, 23.470417349314616, 18.126744167138856, 22.24407498980736, 2.9629192042837307, 3.4658926135981676, 0.3321603135814466, 3.9591016083681194, 2.069355982713316, 27.1792822647727, 12.733556778110387, 9.878115319382614, 4.579162157049679, 2.4493231507423596, 1.324979995540204, 15.911403560083716, 0.1872887896620856, 12.277749376412153, 18.017410779030975, 9.65301216314997, 8.955399794498536, 2.694888082492542, 1.9293789408496544, 7.190300807353968, 0.8599856777588715, 9.943679828291032, 1.0529227810169715, 10.331196836010342, 6.9877541262071805, 8.082787963845693, 1.719047072090294, 11.71139378427276, 2.8671661910831836, 21.88094291247335, 25.433155593351227, 8.94259876135037, 8.666170887297767, 2.4973747123560996, 2.452053198191112, 3.0868148237348634, 1.4583893642512415, 20.87103481441787, 24.105965975808495, 13.871368939643265, 3.4971588668091447, 1.104218393443853, 1.5514448268264807, 4.261209070953331, 0.8286599473782955, 2.5823537695549414, 21.380919292388704, 19.133246495633053, 8.402025281882432, 4.913296242656795, 2.9459243159783775, 18.438676173068284, 1.5031639696762407, 25.484664702501306, 27.13445085649356, 4.336472318977748, 9.033659381539225, 5.041352810242401, 1.419220537872078, 18.287839641915237, 0.7709860991081185, 9.493440041313391, 11.083267172152476, 14.348618489099355, 6.127594877544833, 4.5058049219486715, 2.802943446821375, 15.89693136362327, 0.7165934253626715, 22.2202847323334, 2.1729298098819454, 13.79912693196739, 4.4049733625785406, 7.4808830124892545, 0.2698784145304715, 15.920393525379238, 2.555144626250255]",86.4,107.78533355340001,107.60058279280001,2.555144626250255,181.4268588134,184.46,-0.12570376590673654,2.269669550252286,8.827226400409693,0.016443354584191723,15.405834955414736,0.17134027591227982,0.24751543464583334,6.247961550921838,4.406222207106323,4.7516511973865745
38,1,"[2.116577019259419, 23.71164732516386, 6.421594452455096, 23.56944985624176, 0.300843432116672, 0.619963771563861, 1.7010206417213498, 17.057694503629598, 0.43256658456183694, 21.88361281978476, 4.0796695218894286, 7.63641933922424, 8.962185369045441, 1.0079139686585483, 2.2660662489055023, 19.155877651452222, 1.5494712658468024, 27.975510081040518, 2.2615709621871165, 11.570760961356918, 4.5913891658781605, 7.523354063107825, 2.4062964123976567, 10.428606164312574, 1.8866099289516614, 11.698683697728775, 16.61801190544649, 2.5097369614736946, 2.06820775424445, 7.994347713672971, 0.8311954928903348, 0.8420449863879869, 2.759683074894863, 5.019622379855858, 2.3855519270689074, 24.89534639222189, 5.42706648051855, 3.0315170097443587, 2.2893773696524966, 15.671238657980659, 2.6988539712320807, 19.575500233815088, 14.693049308228522, 14.129940477305132, 8.222101800611753, 1.2644814686144972, 2.9987596135863295, 2.1189588945893343, 0.5623098578319616, 1.6096454243439378, 20.345462303039096, 10.900756662325541, 9.146718307809179, 5.0662350064711, 0.8427176832743224, 11.473596803884881, 2.890509092086949, 5.1202875194657675, 14.133560449720543, 11.589607598569106, 4.49174114570565, 3.814476039075235, 2.5049700386007405, 11.544570563204552, 2.206066443510967, 22.56325232526469, 24.76578380670483, 13.194455897581097, 3.487845360461649, 2.4016303560969954, 0.6850783567792529, 0.5156970738694425, 1.5758171593752337, 18.65479545600253, 25.378938003733467, 20.768772521933162, 2.5769806760859435, 7.058000186726449, 1.6974819269781467, 2.2079107315633912, 1.9532519018577341, 11.604321501388508, 22.236525251524824, 7.0455963960920975, 7.568409544495327, 0.6538878553229537, 1.580807904290379, 17.12460644803153, 1.3646714499559753, 22.41836684452871, 20.553266391519966, 22.320414187541132, 5.817381362112295, 2.538352527789388, 1.380124926292361, 2.6253009701388166, 1.5486275975040455, 4.276499038510645, 29.161343460644286, 15.096267513458393, 1.5983912408305951, 3.685276445044287, 2.036965959478628, 12.8369567953494, 2.7216110047555047, 9.778533649416415, 24.580032981223855, 4.866921009803623, 1.544105030465601, 0.4763786825633308, 2.325002884099731, 13.8474320728721, 2.7369802899503752, 4.018670214554907, 14.29290312355293, 20.307690436964485, 0.584911289038386, 5.226474412933505, 0.7193129995913226, 5.291923887175992, 0.22278518899356486, 6.179830645649517, 13.555099319730596, 14.943201251512363, 2.2347935587556877, 5.855055466184702, 0.9001957171772152, 17.264992286539513, 2.1121078932792927]",86.4,107.78533355340001,107.56990923970001,2.1121078932792927,180.6720713892,184.46,-0.12818570843372704,3.2519455878535597,9.821004309228325,0.020535230460804556,15.364633993081075,0.17100636351869594,0.24751543464583334,6.258187401183158,4.372384085276001,4.734062506621917
39,1,"[1.707557065190483, 14.320116082861526, 25.3850260244553, 12.23085083844904, 4.263343902344251, 4.689045566433324, 1.7704518953199748, 5.864447243488052, 0.8874113876762312, 19.9219385426045, 10.406888642282496, 24.973088296620165, 4.761283679436259, 3.6314815930215643, 2.5086040318139506, 11.21252305028332, 1.6655794484456048, 14.518733884371228, 4.6191966475544985, 15.797147746059945, 7.246157698386984, 4.437475262152045, 2.923568776818988, 14.786871017301772, 1.7673191547881848, 22.919891140972513, 22.095218304834138, 11.703026234035987, 7.631846874226767, 5.361565518607056, 1.9770182985820386, 14.77186091253147, 1.0416064297765153, 10.426800524823928, 24.539808315357106, 24.228499052328008, 5.533384540179154, 5.725033621939367, 1.5005432067102968, 3.56213294280633, 2.2594863938958336, 28.806714941979884, 3.5304943886335276, 5.849094750207318, 8.365679208568766, 9.076144483061727, 0.36384315802138556, 12.928192895094288, 2.6823216448172222, 1.4365854316439757, 28.391896191316707, 15.231344665520766, 6.84512045531752, 8.019962304933163, 2.8062810163394336, 15.538652404442747, 0.19766775688746344, 19.582153179870737, 27.96179443868513, 16.35743264334298, 3.3240006194760827, 1.2290721558726743, 2.8681539286704543, 4.169645607484512, 0.5901495335958123, 17.13794792980967, 9.709509679472827, 21.465613266806102, 3.7536023620356365, 9.15438372563791, 2.149280648150413, 3.368432622677298, 2.81764605000062, 2.022841855308711, 24.626623810173783, 9.648184936414872, 8.888147179152268, 5.741973697265238, 0.5661322324729006, 9.752075646409462, 0.5276428741308489, 23.378435885645825, 19.121158579238706, 17.017694442583426, 7.2654809997863605, 7.47597490199867, 2.7504962154626984, 15.21389235229266, 0.4935094233122329, 6.142537122258506, 27.07072766491425, 11.267156100104552, 8.030421313720758, 1.2551400259294168, 0.6586656751162328, 13.074882050090087, 1.3913306141869233, 7.3926645680497485, 18.231277055008505, 24.68050752445204, 3.918401667641824, 4.03583413682002, 1.0192136673487542, 9.666838901861935, 2.979952642669416, 14.179705926274993, 29.78817029365469, 10.73793506226426, 4.0253449767980705, 7.148818312226169, 2.446780500730752, 18.176966672640496, 1.21470288566664, 8.509178527709462, 23.449917997596142, 9.94311242410095, 9.14188495181638, 5.659703896694193, 0.8103308736315925, 18.600583355512324, 2.244535020692809, 12.823390195784238, 17.922681058422697, 4.25188871949611, 9.28391101607932, 5.862852361153085, 2.3926231842857786, 8.761145617215055, 3.3972939876032258]",86.4,107.78533355340001,107.6177146349,3.3972939876032258,193.01824095790002,184.46,-0.0900262211904338,3.543969646754923,10.157220630866044,0.04639618864740329,15.309981338004077,0.17152677319818138,0.24751543464583334,6.237838808810137,4.353315593868327,4.7188269353256125
40,1,"[2.796988534380829, 8.29025829237506, 26.762460773049945, 20.487908413378925, 4.225648655761423, 2.562055259542198, 1.0675113155608482, 13.201709796287833, 2.457997697575376, 11.776807495811244, 11.767657727316076, 15.676502735097298, 1.828563925858284, 6.578909598698984, 2.117584155196714, 11.219379075103124, 1.3083767379170554, 26.935276830197793, 28.887003541480617, 13.856090095589789, 6.3045322739124465, 4.214098737058523, 0.9734049584232338, 12.89507723410116, 0.6650964217314365, 5.7675550173066465, 19.64101526839615, 3.050340327413574, 4.188851252698016, 5.312297290514305, 0.20254822798821875, 7.365560450167157, 2.3660848429469516, 27.979281626443754, 7.521321405724477, 14.294452687944055, 4.645505789762359, 1.3448702706457865, 2.023656459566155, 3.674234315897127, 0.4004076828219446, 12.285311890167435, 4.67264385010257, 3.127080749530898, 9.898709685411859, 6.534617569967734, 1.9169201779444773, 16.92519096701739, 0.5074279804431503, 16.062473171678683, 27.577240888361025, 15.945108484744836, 0.5248949650717478, 5.390060360188181, 0.14260311707892123, 8.375323641268391, 0.4063142486423235, 1.7932262791388864, 21.01796163344144, 13.766964070978084, 7.015667181208239, 3.8011341061589317, 1.6409137814238903, 14.670524728523965, 1.4284578525235414, 20.85021311317065, 26.8734421314981, 13.18184291152797, 8.982749844273677, 9.479056930687733, 1.2056755442188054, 1.756083188726349, 1.9710379863661, 19.333244553427843, 19.008354045373586, 24.343161903666665, 0.6480754855397302, 9.632617754648384, 1.3357777288487611, 10.770555504515483, 1.8022757704113164, 19.725303800365126, 4.55926325065788, 23.605655683953152, 8.940502953126916, 1.0198591172085878, 2.542470012447504, 16.68215277087568, 0.6201876590444577, 3.276163541910911, 19.534970268346946, 22.32189049371861, 1.7108438116348441, 5.965944460338722, 0.28175273708801696, 12.13399025058688, 0.01892687524814879, 25.84322854388909, 11.631172409593857, 11.121793891016381, 8.559990949148506, 5.418612356580853, 0.6111342590302586, 13.738238966949263, 2.5056450959695757, 20.240670658140623, 15.744947923431617, 23.494894051364078, 3.441674404172194, 9.684215980981884, 1.1612297239555873, 3.9374656688414116, 1.101873412402627, 26.918495738813913, 27.15564340203025, 19.668251346105308, 1.639559637888591, 9.550151879708043, 1.3528293061245587, 6.53578749193471, 1.7085856775651018, 25.458800145254337, 8.996109908041783, 20.843985812730057, 2.891048589195532, 4.416011451324351, 2.666388494203266, 8.226848498521159, 2.769546203320421]",86.4,107.78533355340001,107.5537325171,2.769546203320421,187.54728412699998,184.46,-0.10631594890410156,1.897203970123267,8.467281509947648,0.016736875891792125,15.396199785761056,0.17083026366661486,0.24751543464583334,6.241310914524243,4.412655333467275,4.742233537769535
41,1,"[0.2701717228549193, 17.658710592848546, 5.849761409564557, 22.691122013126318, 3.819658839180681, 7.570430886910995, 0.7858426668592414, 8.205557535198922, 1.3119338369686753, 2.24522484115052, 11.554815112175627, 7.105129732991715, 9.144772268463994, 4.341401940809533, 1.0072474252333308, 13.440179538215915, 2.4624697176091694, 15.280740727800183, 1.981425334079676, 13.432093420205295, 7.448269556750052, 2.0164931462198097, 1.9221390506893186, 2.0721729221932628, 0.25548972823905347, 14.464922085188135, 18.27362795709106, 12.62932833696608, 2.52731031360462, 8.16041932909397, 1.8391628431458142, 7.970218139062772, 2.545343645376313, 9.91413480640994, 7.434404361196467, 17.525508449015415, 9.803943537072094, 3.5999745868895054, 0.44056987503708267, 13.530649786413663, 0.9390683729945191, 1.4197468485317954, 13.67830842999132, 21.982554309872086, 5.080138614551487, 9.591931649401364, 0.382699355048161, 19.950851554701035, 2.698509517344923, 25.922398867468484, 9.000363528499825, 1.1062524378607606, 1.9530712486810597, 8.343733615821552, 1.0358381542484074, 19.1769533985863, 0.41774808691284204, 16.297250405428258, 26.51257142567572, 2.974465744771055, 3.787948173244214, 4.4645330841393385, 2.608337528799864, 11.075958276126382, 2.25262518111852, 16.721614217185937, 25.553807237705538, 10.134885902794569, 6.02844048001019, 6.119451932090358, 2.4055183160572526, 19.347360860927314, 1.1218806024897154, 24.218562318477225, 26.610549043617546, 16.300942321310494, 0.40525009419777897, 3.5982670070761427, 2.1367581574172454, 7.404655737548692, 0.18645751902856356, 2.9104069775998362, 28.255864718837433, 23.364151267386017, 0.8252974227696587, 9.942943480406482, 1.8121934029732605, 2.959739328242745, 1.789005701918954, 24.684336078602936, 15.292785807097482, 24.648400909923296, 2.322866280194187, 8.590234742233799, 1.882989533968676, 2.634034113136951, 0.689672317283696, 21.734801168281486, 13.894534392685658, 19.33358052203807, 3.2484602377775023, 9.34019021520807, 2.381656007629838, 6.625854713428854, 0.07271991177522823, 3.6640337355036934, 13.971023003726135, 20.64369214677015, 7.429190542214034, 1.8506559207207551, 0.14947123415355695, 3.4703360516081956, 1.8924601405983867, 17.961737227442498, 10.873091466964176, 8.99295046430181, 8.996461366997911, 5.739264397402995, 0.5501823754554286, 7.837544717910801, 2.4467215988061075, 17.694191969622242, 22.971338612497295, 16.462583771461496, 9.53073414375864, 9.179335395037134, 0.8433844915333036, 9.59707486511504, 2.6245702375198348]",86.4,107.78533355340001,107.55751653979999,2.6245702375198348,193.23758120300002,184.46,-0.08939236892283745,2.0325048620820736,8.64888987785256,0.04758528246232251,15.293719287258142,0.17087145654938946,0.24751543464583334,6.239805211035778,4.333972921578325,4.71994115464404
42,1,"[2.602817418742448, 28.976508801855747, 7.83244138712416, 21.547613320377213, 3.791654538516506, 7.585588918232511, 2.3642881121056414, 11.253216094809542, 2.9012711798110593, 1.9051284234725228, 24.02913605180407, 5.320235135880333, 6.836671353735958, 1.091515445084716, 0.4458699761580631, 11.700772491436428, 0.10207916458714877, 5.841053720939886, 1.8632715719241877, 16.681239161672337, 5.794345033161701, 9.776228266926031, 1.2188564877012107, 11.735309195228602, 2.6772001135532455, 26.488142423534597, 13.303060516872021, 22.41459619013262, 7.653021297014978, 2.456263893002263, 0.6637061752680313, 7.966155638869871, 2.6966924285954748, 27.440533962991328, 27.526179590280098, 16.609390589923102, 6.343366320935834, 3.73373485247028, 1.9135504991310939, 8.500532510683746, 1.784806042169756, 18.05017273500259, 19.75579043015689, 12.482462245297686, 1.7886403473292232, 0.1960596551215913, 0.6086666717689628, 10.912160006584354, 1.855196252424921, 14.760194903528532, 2.5205034969163704, 16.96506375069623, 2.432570400817114, 4.246117043848504, 2.3358309078266957, 9.065903681711758, 2.9681974763767287, 12.854318370923608, 29.733849691482906, 4.976484940420816, 9.712161201695707, 2.6338708677927603, 0.8410019959875675, 4.8074454063867575, 2.685760918673829, 4.865703254473268, 27.04838212312204, 11.401832513708577, 0.8508668423624537, 9.950920738530218, 2.1616918349487615, 8.86752980881594, 1.7830051270291032, 13.925805001764964, 28.924920678980286, 5.655129505415562, 3.7603956470894957, 1.1554690126342164, 0.7830894544917254, 9.806936038611509, 1.922586066662353, 21.91630030269588, 9.216360515029967, 20.976776771709346, 3.283046665961898, 3.848490556545515, 0.2815944710742157, 4.832410724582222, 2.3583183468682205, 13.520515096811117, 20.76072279692463, 1.5324075421122467, 4.925578729886561, 7.277174224373125, 0.2129517063892361, 19.222468707883255, 1.589947570971371, 1.7972058706885736, 28.698055292529148, 13.700675337733674, 3.960269130137156, 3.1312884333667292, 1.0829966910079607, 17.734112444164275, 0.18559909362065924, 29.367816913179205, 15.732431439702594, 19.642169350967524, 3.1783123451048994, 8.013177845567482, 1.2579179192093883, 19.450307696457955, 1.7161336736303954, 19.200534872122848, 9.741714398236521, 18.722047080902392, 2.0576747317076634, 3.3522645465626217, 0.5907230786768657, 14.156727015530475, 1.9203862828837464, 10.876785065031772, 24.563219226440008, 19.276511251244603, 2.5246788697696285, 6.353463126669706, 0.33495505891939503, 4.55168476679211, 2.055100814045435]",86.4,107.78533355340001,107.55629203320001,2.055100814045435,180.6259631833,184.46,-0.12833799678826857,2.6364774866474843,9.195799725483983,0.020785193628428962,15.344111413957457,0.17085812656676808,0.24751543464583334,6.248501480783737,4.367057024862311,4.728552908311407
43,1,"[0.5386870216913726, 23.39297332691108, 22.763306978601868, 21.617028825709685, 7.025643146541143, 5.060076581407405, 2.8057591797869814, 14.991294641715339, 2.7667014877466483, 18.18496226128483, 6.25176649283963, 12.936773784832202, 9.739218773076882, 2.6855559355458385, 1.9532364211891833, 14.357627525454442, 2.678980331611865, 22.954362718810973, 13.103336505674296, 5.391823742110406, 9.107985615054195, 9.829963866259268, 2.506030216309881, 15.18955144554107, 1.863389000913055, 17.80951652963999, 7.837923484962483, 21.54490907147069, 9.285018702431506, 0.527212962377756, 1.8671186904062427, 17.713812021764372, 2.5645230403868244, 20.463794364069408, 8.847889904954341, 20.12301310839859, 0.3803244629092151, 4.685059859060027, 2.00546516188782, 19.550224402763654, 0.2155501623635742, 16.238351803184546, 8.798482265706935, 22.82886636755038, 7.912458734350306, 6.2073186580487345, 1.8806907751813247, 15.516287209127704, 1.3341163312230657, 14.274896299548274, 25.94461512069443, 11.024726144460885, 5.80895673997553, 7.545722227675506, 1.9774811484590595, 12.452483415393717, 1.7626826902170192, 2.623982321304234, 3.736144520941307, 22.90390129213668, 6.891777289179076, 9.572914890082046, 1.4267189916246648, 2.0640269252524375, 0.1457838539057878, 6.5809319498167556, 10.551371031720874, 19.693617456597927, 7.909326101419574, 6.565117565666844, 2.6393903046000653, 0.8358130029967615, 2.713906319931197, 7.291619698384107, 0.9228294847096619, 22.59090506858933, 6.699019748753482, 3.92374334977645, 2.3805596700670946, 12.905037411837048, 1.4146097145500327, 1.9346706069528503, 26.66199795924194, 12.1154929312282, 9.282818816277885, 0.5807576848796985, 0.8439726869009472, 18.53750580091939, 0.19216308139294824, 26.967809176030084, 7.782243548865553, 6.316704486809212, 9.389704678517749, 4.755409944346659, 1.1765164153278909, 0.5068036929444084, 0.35856798294921244, 7.6342295384747825, 24.277149206236217, 3.122686116512755, 4.390817202040329, 1.4567405407785516, 1.8815319066988545, 6.607278276916437, 0.3436302159010632, 5.056677069768945, 26.645996927354936, 13.10479514521721, 0.2655970070732867, 6.70263698621755, 1.1694393361991646, 2.8602555788194217, 1.4332392234908873, 24.554677692806887, 10.4245929179108, 3.8930794198749084, 5.253179184018148, 6.836422001997568, 2.984350716827864, 6.461333950788277, 2.6934770738295097, 21.645827866311304, 2.455648037130973, 16.267621144589928, 7.07696644506971, 1.0022894096872976, 0.21063756629457067, 17.460579017305594, 2.377889929401208]",86.4,107.78533355340001,107.6136978257,2.377889929401208,186.2103297232,184.46,-0.1104422576226294,2.8994453502686173,9.451844556349487,0.009488939191152535,15.33488894997828,0.17148304620085023,0.24751543464583334,6.234354043665664,4.353985093188319,4.7465498131242985
44,1,"[2.011517548070272, 1.1230163017007297, 7.805209727757728, 21.965642396000227, 5.179849519385638, 5.889697313849946, 2.516057132878215, 1.1137078315468498, 1.853101245106982, 19.124993032346822, 23.846679644560886, 4.978151488564619, 2.1678932386060947, 5.563212820400254, 0.3920186712122341, 11.061116309307145, 2.529402208206193, 8.384828692167844, 28.693284564609584, 19.6425593933683, 0.47842802620536273, 3.855507974628868, 2.444323552198964, 11.898990214164721, 0.36253607303642765, 6.7212382179562695, 11.837134168621276, 11.08842714018795, 2.814978626476494, 0.8842862550053078, 2.4299456451278294, 11.981908754435178, 2.2430439274190377, 16.665024147662212, 0.5706670429590217, 13.103487163064749, 5.36300191049407, 7.146401065770994, 1.9706814575859422, 14.305547088336557, 0.5537912676233112, 27.713128701093343, 23.103758198791528, 19.683811957483883, 6.880100407115424, 1.8794137441882552, 2.648349413494748, 7.348338280366428, 1.1466567686319227, 1.9513150439572038, 3.1840411279428937, 24.26541652783424, 6.152122100222647, 7.664446888687654, 2.393202136001182, 2.535644804714313, 0.35890624378747127, 23.444492839316904, 8.105835165504795, 7.286015203653494, 8.77361421122284, 8.023750637534064, 2.4056663684262096, 7.995585397005949, 2.4213217017280892, 18.908684167312046, 20.79344548201119, 8.582125235855424, 5.983710955156366, 3.866844508571637, 0.811452056124724, 15.154615814044778, 0.9164824108801798, 16.884614702911854, 24.645372693082688, 19.77746540387261, 9.539508370470474, 1.9056601526645371, 2.789600664718524, 9.745767647687748, 1.0569240994911704, 22.307451842828847, 21.952735490741272, 18.303335118176335, 1.0329004849119383, 7.83824965649631, 2.0647989793187356, 10.926630699145107, 2.096277793352648, 10.902343946146912, 12.442379332477076, 10.54733850040526, 0.5319550019717387, 7.5671704508562225, 0.2874530073134127, 18.8002137824057, 2.027274659204481, 15.148322636808517, 14.156713104793443, 13.4765426172971, 2.6389491249352526, 5.388274189007593, 0.9079514380014252, 19.097629624412793, 2.357078119710912, 27.400356817193494, 15.027844284303523, 14.504832843437214, 1.4441611957679923, 7.184999450850602, 1.279019213747482, 17.443489009545548, 1.407718266416003, 26.147760356852345, 2.3182943770727986, 22.086639452535504, 1.7542510800296933, 4.459111390294699, 1.722920652294548, 0.16377690489746627, 0.78223004299546, 13.559164099829792, 11.203365983526913, 4.358371414687622, 5.5999957268213105, 2.0585087950456145, 2.3257323732168675, 6.893972345389535, 3.1896071738414618]",86.4,107.78533355340001,107.560340476,3.1896071738414618,198.1364845851,184.46,-0.07560115489907587,6.635003448181626,13.282523156216229,0.07414336216578112,15.277389026828487,0.1709021979275662,0.24751543464583334,6.230559868194497,4.35342697602253,4.693402182611461
45,1,"[2.9639236517329435, 24.897549689555024, 7.415523931304467, 21.116419891097976, 6.039217487398516, 7.938943505140124, 1.183197682613881, 3.0167921861640083, 2.439106073796926, 24.00147899365106, 11.751469006736697, 10.3312535986516, 9.146943521610176, 2.1881525210956663, 2.3224165507873473, 7.7244062090081105, 2.1604545130008637, 1.898701333366626, 2.9883198823938173, 24.4104677450538, 6.573549239038636, 2.023169834572516, 1.5697852056300525, 8.325780808744694, 0.541268589241655, 23.630616121526547, 25.9735307688491, 6.8446657355286975, 3.29796661806665, 4.106304583572638, 2.207584151036217, 18.985096354711565, 0.3634687578263323, 27.056115328893195, 9.230505994550867, 2.7169836221363735, 5.538434243438459, 8.7714591071673, 1.8032709414862105, 15.144964362139662, 0.1661644918005293, 19.08910834646645, 4.227410639861651, 19.253639531946774, 2.792921079148635, 4.617894208756882, 2.371640546998603, 14.077945146906117, 1.9436429715316164, 20.30418405188658, 8.877591508378105, 9.188433690048548, 0.7176719777684403, 5.101771987609575, 2.979129099663061, 5.569800712726923, 1.4926411712640912, 19.78034614486379, 6.1455824651445665, 20.20820309536836, 9.719021041835347, 0.5245226067969124, 2.6662317850670965, 5.103259918493118, 0.8273216156187486, 29.038059243256363, 12.736332501953418, 7.473715896634792, 3.6362093252426257, 8.96886203319723, 0.33392645037491075, 18.8502095049678, 2.0413231124713707, 12.743593262846971, 9.323971295317527, 7.401766740700304, 9.40508785013181, 7.251339317239499, 1.1532794829729778, 13.4026577117262, 0.9156986569617294, 22.570079718817176, 29.602525525034373, 20.77692669529497, 4.110268180869698, 9.292540185827962, 1.644822233249173, 0.6508223992040957, 2.6376089386488784, 27.63786901566971, 19.94002469121154, 12.666323656971798, 8.081539020876393, 5.505986854543469, 0.5295500557082596, 17.236454924273488, 0.47564589840333243, 10.698097679167137, 5.136220986927251, 10.252512717862952, 5.99246310230298, 5.656209747372125, 1.3522750240570443, 15.287470352264556, 2.487198635713085, 23.763518911269188, 9.352783892282442, 22.249032255246632, 5.389522329601398, 5.177736237895044, 2.745351641364515, 7.208075582618422, 1.1759301967451765, 12.934154225855753, 28.05493647829782, 12.513761826053194, 5.623334319278436, 3.142893031231844, 0.29505588504537394, 5.580957978057652, 0.36251524254487877, 17.266926200727838, 26.607610117612257, 4.946470140546147, 9.855616975217377, 2.9116610662881133, 1.5548832140882778, 4.720122360801696, 2.9634101565508653]",86.4,107.78533355340001,107.598287719,2.9634101565508653,180.466477618,184.46,-0.12886535332598775,1.6363344819362904,8.208364785504342,0.02164980148541694,15.381247192329933,0.17131529173181936,0.24751543464583334,6.260415129030969,4.383364848835889,4.7374672144630745
46,1,"[0.45335292663160337, 18.243357201035305, 25.184762195185286, 24.229641745740217, 4.917527508638583, 7.977990777012647, 1.8047571368027562, 11.363370602019037, 2.8651154665153755, 29.444767359676938, 20.351605479339295, 3.631790607959939, 5.827785232318788, 5.289333717402039, 2.6317253984136517, 10.769233697785484, 0.6076023107488958, 19.129291715517006, 3.9586758776583513, 12.98825194323216, 9.420109844666372, 7.711502226442918, 1.413491944617026, 7.913026234184324, 1.6826534759808676, 10.104971147174929, 17.4964433398466, 13.992493050838089, 4.5615010852070785, 3.5035830610460463, 0.9579012442669288, 10.211637476286775, 2.1585540385100637, 22.21667373689177, 16.420552269293324, 3.084945037321323, 8.920821061608198, 9.818791990316731, 0.7144567346866952, 10.189579128164496, 1.5378329289786945, 8.464439358121798, 27.908522846124058, 5.0765286651069275, 3.084803283051358, 2.6777069862214034, 1.529651201829503, 2.828601118157831, 0.2541182243230965, 2.665278739284283, 2.9671744695183193, 5.916211987980678, 2.724885010980479, 2.144216603403078, 1.1618091561681698, 4.0071375418168715, 0.9249036311237453, 23.423650126094504, 15.453795081237288, 19.060640992500094, 5.786830161475701, 6.634633122142472, 1.1045884254725447, 4.903797423516313, 1.7589570251044786, 15.237254681247997, 2.6458514147675354, 17.3810973683228, 2.4993658998527346, 1.1826858091074255, 2.435616170267238, 10.485086028122893, 2.7100171386692926, 24.58436312876489, 14.48548969583436, 24.977452988903515, 1.539712573244246, 5.2486968851581715, 2.074511129838012, 17.84797433463639, 0.8976147988343346, 29.696379125957616, 27.92323080399958, 17.30164246309905, 8.1833795839465, 2.050370618240349, 0.14700473928712565, 19.825096940491637, 1.141042333469509, 3.282913952567113, 0.8416729729815803, 24.792379764841407, 0.14156248281269765, 1.8053963151879369, 1.3743960521581597, 12.044630126650391, 1.8166333673178328, 17.30593698593733, 13.433562274391038, 21.837507629967252, 8.290864193469236, 3.535759905452841, 1.5484682164963242, 16.95155013530888, 2.8777035110396394, 28.198621415876477, 19.63318119098452, 4.278327043313008, 7.063049497658192, 1.3327213358115146, 1.4110434483659233, 1.7131318532140718, 1.5345664558908876, 11.901998499805913, 5.362282069964695, 20.34035020421326, 7.768934990227645, 2.993871926598433, 1.702010750724528, 18.70722910697405, 2.6079197043661497, 3.5253267484979176, 6.756911810134618, 6.340247709667715, 9.866425054880954, 6.99527014139371, 0.8896318965076215, 19.506814620979785, 3.3609731664310667]",86.4,107.78533355340001,107.57200396990001,3.3609731664310667,194.2124776478,184.46,-0.08659242434358454,2.163571438103168,8.766400136055355,0.052870419862300726,15.322156156464821,0.1710291667581092,0.24751543464583334,6.218006101029528,4.3751004874466455,4.729049567988648
